Date,Continent,Country,Category,Sub_Category,Sales,Profit,Quantity
2024-05-01,Europe,Germany,Furniture,Office,8737,1922,29
2024-05-01,Europe,France,Electronics,Phones,23574,2357,157
2024-05-01,Europe,France,Electronics,Computers,15135,2270,76
2024-05-01,Europe,France,Clothing,Apparel,17233,5170,383
2024-05-01,Europe,France,Clothing,Accessories,7546,1509,252
2024-05-01,Europe,France,Furniture,Home,11419,2055,46
2024-05-01,Europe,France,Furniture,Office,9222,2029,31
2024-05-01,Asia,Japan,Electronics,Phones,41450,4145,276
2024-05-01,Asia,Japan,Electronics,Computers,24283,3642,121
2024-05-01,Asia,Japan,Clothing,Apparel,25017,7505,556
2024-05-01,Asia,Japan,Clothing,Accessories,10724,2145,357
2024-05-01,Asia,Japan,Furniture,Home,16152,2907,65
2024-05-01,Asia,Japan,Furniture,Office,11183,2460,37
2024-05-01,Asia,China,Electronics,Phones,47211,4721,315
2024-05-01,Asia,China,Electronics,Computers,27910,4186,140
2024-05-01,Asia,China,Clothing,Apparel,26660,7998,592
2024-05-01,Asia,China,Clothing,Accessories,11812,2362,394
2024-05-01,Asia,China,Furniture,Home,20716,3729,83
2024-05-01,Asia,China,Furniture,Office,12555,2762,42
2024-05-01,Asia,India,Electronics,Phones,12493,1249,83
2024-05-01,Asia,India,Electronics,Computers,8304,1246,42
2024-05-01,Asia,India,Clothing,Apparel,9028,2708,201
2024-05-01,Asia,India,Clothing,Accessories,4064,813,135
2024-05-01,Asia,India,Furniture,Home,5916,1065,24
2024-05-01,Asia,India,Furniture,Office,4252,935,14
2024-05-01,Africa,South Africa,Electronics,Phones,6051,605,40
2024-05-01,Africa,South Africa,Electronics,Computers,3730,560,19
2024-05-01,Africa,South Africa,Clothing,Apparel,3519,1056,78
2024-05-01,Africa,South Africa,Clothing,Accessories,1587,317,53
2024-05-01,Africa,South Africa,Furniture,Home,2031,366,8
2024-05-01,Africa,South Africa,Furniture,Office,1341,295,4
2024-06-01,North America,United States,Electronics,Phones,54222,5422,361
2024-06-01,North America,United States,Electronics,Computers,36730,5510,184
2024-06-01,North America,United States,Clothing,Apparel,36033,10810,801
2024-06-01,North America,United States,Clothing,Accessories,15074,3015,502
2024-06-01,North America,United States,Furniture,Home,25829,4649,103
2024-06-01,North America,United States,Furniture,Office,16755,3686,56
2024-06-01,North America,Canada,Electronics,Phones,17806,1781,119
2024-06-01,North America,Canada,Electronics,Computers,11252,1688,56
2024-06-01,North America,Canada,Clothing,Apparel,11479,3444,255
2024-06-01,North America,Canada,Clothing,Accessories,4918,984,164
2024-06-01,North America,Canada,Furniture,Home,8609,1550,34
2024-06-01,North America,Canada,Furniture,Office,5762,1268,19
2024-06-01,South America,Brazil,Electronics,Phones,16055,1606,107
2024-06-01,South America,Brazil,Electronics,Computers,10988,1648,55
2024-06-01,South America,Brazil,Clothing,Apparel,9840,2952,219
2024-06-01,South America,Brazil,Clothing,Accessories,4409,882,147
2024-06-01,South America,Brazil,Furniture,Home,7086,1275,28
2024-06-01,South America,Brazil,Furniture,Office,4624,1017,15
2024-06-01,Europe,United Kingdom,Electronics,Phones,30538,3054,204
2024-06-01,Europe,United Kingdom,Electronics,Computers,19292,2894,96
2024-06-01,Europe,United Kingdom,Clothing,Apparel,22165,6650,493
2024-06-01,Europe,United Kingdom,Clothing,Accessories,8661,1732,289
2024-06-01,Europe,United Kingdom,Furniture,Home,14016,2523,56
2024-06-01,Europe,United Kingdom,Furniture,Office,9385,2065,31
2024-06-01,Europe,Germany,Electronics,Phones,28358,2836,189
2024-06-01,Europe,Germany,Electronics,Computers,16847,2527,84
2024-06-01,Europe,Germany,Clothing,Apparel,17090,5127,380
2024-06-01,Europe,Germany,Clothing,Accessories,6371,1274,212
2024-06-01,Europe,Germany,Furniture,Home,12145,2186,49
2024-06-01,Europe,Germany,Furniture,Office,7934,1745,26
2024-06-01,Europe,France,Electronics,Phones,22525,2252,150
2024-06-01,Europe,France,Electronics,Computers,14670,2200,73
2024-06-01,Europe,France,Clothing,Apparel,17070,5121,379
2024-06-01,Europe,France,Clothing,Accessories,8384,1677,279
2024-06-01,Europe,France,Furniture,Home,11592,2087,46
2024-06-01,Europe,France,Furniture,Office,8148,1793,27
2024-06-01,Asia,Japan,Electronics,Phones,39147,3915,261
2024-06-01,Asia,Japan,Electronics,Computers,25192,3779,126
2024-06-01,Asia,Japan,Clothing,Apparel,21318,6395,474
2024-06-01,Asia,Japan,Clothing,Accessories,9456,1891,315
2024-06-01,Asia,Japan,Furniture,Home,16156,2908,65
2024-06-01,Asia,Japan,Furniture,Office,11284,2482,38
2024-06-01,Asia,China,Electronics,Phones,45091,4509,301
2024-06-01,Asia,China,Electronics,Computers,29159,4374,146
2024-06-01,Asia,China,Clothing,Apparel,27538,8261,612
2024-06-01,Asia,China,Clothing,Accessories,11941,2388,398
2024-06-01,Asia,China,Furniture,Home,20911,3764,84
2024-06-01,Asia,China,Furniture,Office,14058,3093,47
2024-06-01,Asia,India,Electronics,Phones,12991,1299,87
2024-06-01,Asia,India,Electronics,Computers,8087,1213,40
2024-06-01,Asia,India,Clothing,Apparel,8630,2589,192
2024-06-01,Asia,India,Clothing,Accessories,3641,728,121
2024-06-01,Asia,India,Furniture,Home,5218,939,21
2024-06-01,Asia,India,Furniture,Office,3532,777,12
2024-06-01,Africa,South Africa,Electronics,Phones,5756,576,38
2024-06-01,Africa,South Africa,Electronics,Computers,3458,519,17
2024-06-01,Africa,South Africa,Clothing,Apparel,3233,970,72
2024-06-01,Africa,South Africa,Clothing,Accessories,1548,310,52
2024-06-01,Africa,South Africa,Furniture,Home,2031,366,8
2024-06-01,Africa,South Africa,Furniture,Office,1327,292,4
2024-07-01,North America,United States,Electronics,Phones,45386,4539,303
2024-07-01,North America,United States,Electronics,Computers,30065,4510,150
2024-07-01,North America,United States,Clothing,Apparel,33419,10026,743
2024-07-01,North America,United States,Clothing,Accessories,12928,2586,431
2024-07-01,North America,United States,Furniture,Home,21700,3906,87
2024-07-01,North America,United States,Furniture,Office,16545,3640,55
2024-07-01,North America,Canada,Electronics,Phones,17948,1795,120
2024-07-01,North America,Canada,Electronics,Computers,10052,1508,50
2024-07-01,North America,Canada,Clothing,Apparel,9920,2976,220
2024-07-01,North America,Canada,Clothing,Accessories,4593,919,153
2024-07-01,North America,Canada,Furniture,Home,8173,1471,33
2024-07-01,North America,Canada,Furniture,Office,4920,1082,16
2024-07-01,South America,Brazil,Electronics,Phones,13832,1383,92
2024-07-01,South America,Brazil,Electronics,Computers,9287,1393,46
2024-07-01,South America,Brazil,Clothing,Apparel,9019,2706,200
2024-07-01,South America,Brazil,Clothing,Accessories,3877,775,129
2024-07-01,South America,Brazil,Furniture,Home,6051,1089,24
2024-07-01,South America,Brazil,Furniture,Office,4771,1050,16
2024-07-01,Europe,United Kingdom,Electronics,Phones,28552,2855,190
2024-07-01,Europe,United Kingdom,Electronics,Computers,18570,2786,93
2024-07-01,Europe,United Kingdom,Clothing,Apparel,20147,6044,448
2024-07-01,Europe,United Kingdom,Clothing,Accessories,8344,1669,278
2024-07-01,Europe,United Kingdom,Furniture,Home,13760,2477,55
2024-07-01,Europe,United Kingdom,Furniture,Office,9239,2033,31
2024-07-01,Europe,Germany,Electronics,Phones,26722,2672,178
2024-07-01,Europe,Germany,Electronics,Computers,16210,2432,81
2024-07-01,Europe,Germany,Clothing,Apparel,15394,4618,342
2024-07-01,Europe,Germany,Clothing,Accessories,7109,1422,237
2024-07-01,Europe,Germany,Furniture,Home,11046,1988,44
2024-07-01,Europe,Germany,Furniture,Office,7356,1618,25
2024-07-01,Europe,France,Electronics,Phones,22445,2244,150
2024-07-01,Europe,France,Electronics,Computers,15466,2320,77
2024-07-01,Europe,France,Clothing,Apparel,18608,5582,414
2024-07-01,Europe,France,Clothing,Accessories,7794,1559,260
2024-07-01,Europe,France,Furniture,Home,10276,1850,41
2024-07-01,Europe,France,Furniture,Office,6946,1528,23
2024-07-01,Asia,Japan,Electronics,Phones,35502,3550,237
2024-07-01,Asia,Japan,Electronics,Computers,24779,3717,124
2024-07-01,Asia,Japan,Clothing,Apparel,23524,7057,523
2024-07-01,Asia,Japan,Clothing,Accessories,8677,1735,289
2024-07-01,Asia,Japan,Furniture,Home,14031,2526,56
2024-07-01,Asia,Japan,Furniture,Office,9646,2122,32
2024-07-01,Asia,China,Electronics,Phones,39973,3997,266
2024-07-01,Asia,China,Electronics,Computers,27855,4178,139
2024-07-01,Asia,China,Clothing,Apparel,22852,6856,508
2024-07-01,Asia,China,Clothing,Accessories,10960,2192,365
2024-07-01,Asia,China,Furniture,Home,18016,3243,72
2024-07-01,Asia,China,Furniture,Office,11522,2535,38
2024-07-01,Asia,India,Electronics,Phones,12813,1281,85
2024-07-01,Asia,India,Electronics,Computers,7888,1183,39
2024-07-01,Asia,India,Clothing,Apparel,7633,2290,170
2024-07-01,Asia,India,Clothing,Accessories,3506,701,117
2024-07-01,Asia,India,Furniture,Home,5052,909,20
2024-07-01,Asia,India,Furniture,Office,3768,829,13
2024-07-01,Africa,South Africa,Electronics,Phones,5155,516,34
2024-07-01,Africa,South Africa,Electronics,Computers,3553,533,18
2024-07-01,Africa,South Africa,Clothing,Apparel,2848,854,63
2024-07-01,Africa,South Africa,Clothing,Accessories,1297,259,43
2024-07-01,Africa,South Africa,Furniture,Home,2098,378,8
2024-07-01,Africa,South Africa,Furniture,Office,1294,285,4
2024-08-01,North America,United States,Electronics,Phones,54587,5459,364
2024-08-01,North America,United States,Electronics,Computers,32774,4916,164
2024-08-01,North America,United States,Clothing,Apparel,34547,10364,768
2024-08-01,North America,United States,Clothing,Accessories,13871,2774,462
2024-08-01,North America,United States,Furniture,Home,23320,4198,93
2024-08-01,North America,United States,Furniture,Office,17432,3835,58
2024-08-01,North America,Canada,Electronics,Phones,17309,1731,115
2024-08-01,North America,Canada,Electronics,Computers,11530,1730,58
2024-08-01,North America,Canada,Clothing,Apparel,11413,3424,254
2024-08-01,North America,Canada,Clothing,Accessories,5280,1056,176
2024-08-01,North America,Canada,Furniture,Home,8953,1612,36
2024-08-01,North America,Canada,Furniture,Office,5481,1206,18
2024-08-01,South America,Brazil,Electronics,Phones,14043,1404,94
2024-08-01,South America,Brazil,Electronics,Computers,9601,1440,48
2024-08-01,South America,Brazil,Clothing,Apparel,8897,2669,198
2024-08-01,South America,Brazil,Clothing,Accessories,4486,897,150
2024-08-01,South America,Brazil,Furniture,Home,7671,1381,31
2024-08-01,South America,Brazil,Furniture,Office,4307,948,14
2024-08-01,Europe,United Kingdom,Electronics,Phones,30532,3053,204
2024-08-01,Europe,United Kingdom,Electronics,Computers,23175,3476,116
2024-08-01,Europe,United Kingdom,Clothing,Apparel,19171,5751,426
2024-08-01,Europe,United Kingdom,Clothing,Accessories,8035,1607,268
2024-08-01,Europe,United Kingdom,Furniture,Home,14822,2668,59
2024-08-01,Europe,United Kingdom,Furniture,Office,9695,2133,32
2024-08-01,Europe,Germany,Electronics,Phones,26807,2681,179
2024-08-01,Europe,Germany,Electronics,Computers,18779,2817,94
2024-08-01,Europe,Germany,Clothing,Apparel,14986,4496,333
2024-08-01,Europe,Germany,Clothing,Accessories,7231,1446,241
2024-08-01,Europe,Germany,Furniture,Home,13224,2380,53
2024-08-01,Europe,Germany,Furniture,Office,8726,1920,29
2024-08-01,Europe,France,Electronics,Phones,23343,2334,156
2024-08-01,Europe,France,Electronics,Computers,14867,2230,74
2024-08-01,Europe,France,Clothing,Apparel,17730,5319,394
2024-08-01,Europe,France,Clothing,Accessories,8031,1606,268
2024-08-01,Europe,France,Furniture,Home,12106,2179,48
2024-08-01,Europe,France,Furniture,Office,7673,1688,26
2024-08-01,Asia,Japan,Electronics,Phones,38416,3842,256
2024-08-01,Asia,Japan,Electronics,Computers,26424,3964,132
2024-08-01,Asia,Japan,Clothing,Apparel,20751,6225,461
2024-08-01,Asia,Japan,Clothing,Accessories,9430,1886,314
2024-08-01,Asia,Japan,Furniture,Home,15587,2806,62
2024-08-01,Asia,Japan,Furniture,Office,11203,2465,37
2024-08-01,Asia,China,Electronics,Phones,43968,4397,293
2024-08-01,Asia,China,Electronics,Computers,27880,4182,139
2024-08-01,Asia,China,Clothing,Apparel,24753,7426,550
2024-08-01,Asia,China,Clothing,Accessories,11373,2275,379
2024-08-01,Asia,China,Furniture,Home,20866,3756,83
2024-08-01,Asia,China,Furniture,Office,13552,2981,45
2024-08-01,Asia,India,Electronics,Phones,13183,1318,88
2024-08-01,Asia,India,Electronics,Computers,9110,1366,46
2024-08-01,Asia,India,Clothing,Apparel,8683,2605,193
2024-08-01,Asia,India,Clothing,Accessories,3456,691,115
2024-08-01,Asia,India,Furniture,Home,5295,953,21
2024-08-01,Asia,India,Furniture,Office,3609,794,12
2024-08-01,Africa,South Africa,Electronics,Phones,5115,512,34
2024-08-01,Africa,South Africa,Electronics,Computers,3633,545,18
2024-08-01,Africa,South Africa,Clothing,Apparel,3436,1031,76
2024-08-01,Africa,South Africa,Clothing,Accessories,1477,295,49
2024-08-01,Africa,South Africa,Furniture,Home,1956,352,8
2024-08-01,Africa,South Africa,Furniture,Office,1548,341,5
2024-09-01,North America,United States,Electronics,Phones,56177,5618,375
2024-09-01,North America,United States,Electronics,Computers,35956,5393,180
2024-09-01,North America,United States,Clothing,Apparel,36912,11074,820
2024-09-01,North America,United States,Clothing,Accessories,15724,3145,524
2024-09-01,North America,United States,Furniture,Home,28809,5186,115
2024-09-01,North America,United States,Furniture,Office,17025,3746,57
2024-09-01,North America,Canada,Electronics,Phones,17724,1772,118
2024-09-01,North America,Canada,Electronics,Computers,13822,2073,69
2024-09-01,North America,Canada,Clothing,Apparel,13023,3907,289
2024-09-01,North America,Canada,Clothing,Accessories,5197,1039,173
2024-09-01,North America,Canada,Furniture,Home,9909,1784,40
2024-09-01,North America,Canada,Furniture,Office,6547,1440,22
2024-09-01,South America,Brazil,Electronics,Phones,18900,1890,126
2024-09-01,South America,Brazil,Electronics,Computers,10587,1588,53
2024-09-01,South America,Brazil,Clothing,Apparel,9995,2998,222
2024-09-01,South America,Brazil,Clothing,Accessories,4578,916,153
2024-09-01,South America,Brazil,Furniture,Home,8027,1445,32
2024-09-01,South America,Brazil,Furniture,Office,5067,1115,17
2024-09-01,Europe,United Kingdom,Electronics,Phones,32042,3204,214
2024-09-01,Europe,United Kingdom,Electronics,Computers,24195,3629,121
2024-09-01,Europe,United Kingdom,Clothing,Apparel,21120,6336,469
2024-09-01,Europe,United Kingdom,Clothing,Accessories,9390,1878,313
2024-09-01,Europe,United Kingdom,Furniture,Home,16399,2952,66
2024-09-01,Europe,United Kingdom,Furniture,Office,10340,2275,34
2024-09-01,Europe,Germany,Electronics,Phones,31764,3176,212
2024-09-01,Europe,Germany,Electronics,Computers,20490,3074,102
2024-09-01,Europe,Germany,Clothing,Apparel,20053,6016,446
2024-09-01,Europe,Germany,Clothing,Accessories,7931,1586,264
2024-09-01,Europe,Germany,Furniture,Home,15203,2737,61
2024-09-01,Europe,Germany,Furniture,Office,9634,2119,32
2024-09-01,Europe,France,Electronics,Phones,26007,2601,173
2024-09-01,Europe,France,Electronics,Computers,17552,2633,88
2024-09-01,Europe,France,Clothing,Apparel,19492,5848,433
2024-09-01,Europe,France,Clothing,Accessories,8240,1648,275
2024-09-01,Europe,France,Furniture,Home,14067,2532,56
2024-09-01,Europe,France,Furniture,Office,9254,2036,31
2024-09-01,Asia,Japan,Electronics,Phones,42113,4211,281
2024-09-01,Asia,Japan,Electronics,Computers,28303,4245,142
2024-09-01,Asia,Japan,Clothing,Apparel,25674,7702,571
2024-09-01,Asia,Japan,Clothing,Accessories,10407,2081,347
2024-09-01,Asia,Japan,Furniture,Home,16630,2993,67
2024-09-01,Asia,Japan,Furniture,Office,11671,2568,39
2024-09-01,Asia,China,Electronics,Phones,50005,5000,333
2024-09-01,Asia,China,Electronics,Computers,30446,4567,152
2024-09-01,Asia,China,Clothing,Apparel,26877,8063,597
2024-09-01,Asia,China,Clothing,Accessories,13056,2611,435
2024-09-01,Asia,China,Furniture,Home,23360,4205,93
2024-09-01,Asia,China,Furniture,Office,13392,2946,45
2024-09-01,Asia,India,Electronics,Phones,12858,1286,86
2024-09-01,Asia,India,Electronics,Computers,10124,1519,51
2024-09-01,Asia,India,Clothing,Apparel,9090,2727,202
2024-09-01,Asia,India,Clothing,Accessories,3872,774,129
2024-09-01,Asia,India,Furniture,Home,6099,1098,24
2024-09-01,Asia,India,Furniture,Office,4197,923,14
2024-09-01,Africa,South Africa,Electronics,Phones,6373,637,42
2024-09-01,Africa,South Africa,Electronics,Computers,4191,629,21
2024-09-01,Africa,South Africa,Clothing,Apparel,3576,1073,79
2024-09-01,Africa,South Africa,Clothing,Accessories,1492,298,50
2024-09-01,Africa,South Africa,Furniture,Home,2348,423,9
2024-09-01,Africa,South Africa,Furniture,Office,1542,339,5
2024-10-01,North America,United States,Electronics,Phones,60912,6091,406
2024-10-01,North America,United States,Electronics,Computers,44643,6696,223
2024-10-01,North America,United States,Clothing,Apparel,38280,11484,851
2024-10-01,North America,United States,Clothing,Accessories,17996,3599,600
2024-10-01,North America,United States,Furniture,Home,30633,5514,123
2024-10-01,North America,United States,Furniture,Office,17816,3920,59
2024-10-01,North America,Canada,Electronics,Phones,19018,1902,127
2024-10-01,North America,Canada,Electronics,Computers,14279,2142,71
2024-10-01,North America,Canada,Clothing,Apparel,12431,3729,276
2024-10-01,North America,Canada,Clothing,Accessories,5989,1198,200
2024-10-01,North America,Canada,Furniture,Home,10581,1905,42
2024-10-01,North America,Canada,Furniture,Office,6074,1336,20
